reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,app_id
b684e266-dca0-4346-9ec5-17f5f1fcbde5,M. M.,https://play-lh.googleusercontent.com/a/ACg8ocLW4VLMQdOA7IdQMHuxnNceWtS27Sm3BuJXkX8YbLop=mo,"I have ordered from AliExpress numerous times now. Some times u get great stuff, some times u get some cheap BS that looks nothing like what's advertised. But the worst part is, at least 3 times my order has never been sent and I've had no choice but to cancel it. If u r gonna let seller's on ur platform, then u r responsible for them. They shouldn't be allowed to offer a sale price, and then never send the order so u have to go back and pay full price. Or so they think u will anyway.",1,3,8.83.4,2023-11-19 23:14:56,,,8.83.4,com.alibaba.aliexpresshd
f6d1589e-360b-43bc-ac95-d810a3ea366d,Chris Hicking,https://play-lh.googleusercontent.com/a/ACg8ocJF4zxwlotSf3K9SOaZObQ7o7kGll7UPzFsHhblt72M=mo,"Most of the items purchased break within a short period, and it's incredibly difficult $$$ to get a replacement. Only had negative experiences when shopping on this platform. Will use other vendors, avoid at all costs.",1,5,8.83.4,2023-11-06 09:23:13,,,8.83.4,com.alibaba.aliexpresshd
985b7cdd-a754-4339-a851-595947e9eeb4,Steve Lockett (CaptainFathom),https://play-lh.googleusercontent.com/a-/ALV-UjUGZP7PqMyk2zziy-TjLRpubCZxbZbz2u2zKa7xfku03urX,"Overall, the app does what it is intended to do. My only criticism is the marketing ""games"" for ""coins"", and I suspect that the developers of the app usually make those ""free"" mobile games most of the time, and have missed the brief. The games are the source of any nuisance, whether a pop up or a notification, and since it's a marketing/catalogue app, there should be the option to turn off the ""games"" and their respective notifications, because it's a catalogue, not a ""free"" game.",4,0,8.83.4,2023-11-19 16:18:02,,,8.83.4,com.alibaba.aliexpresshd
b97ff990-a384-4b57-8a01-4c2d9dda1d08,Sacksit Simmavong,https://play-lh.googleusercontent.com/a-/ALV-UjXt8XQ6YQbnFJh_Rz7Ro6jc5sOj3FXcgDDPXhPTtnUXkS0,This app has it's good side and it has its bad sides but I've received everything that I've ordered from this app. Some items were bad and some items were really good. Some items take forever to receive and some items came fast it all depends on the seller and make sure they have good reviews. 8 out of 10 times the ones that have good reviews are the ones that you can count on receiving and getting a good product.,5,110,8.83.4,2023-11-08 07:08:45,,,8.83.4,com.alibaba.aliexpresshd
2d08ab1a-8bba-40f6-ad94-308f229f7d4b,Adam W.,https://play-lh.googleusercontent.com/a-/ALV-UjVU-8KKeIn8qdIq2VRnnFonR54y7xnAhU45QQHtqHgOUqU,"Generally the app is quite good. One functionality could be added: if the seller writes an enquiry it is visible within the app notifications but not in the buyers emails on his primaty email account, which is a bit inconvenient and may cause delays in providing a reply. Best regards.",4,2,8.83.4,2023-11-05 14:56:39,,,8.83.4,com.alibaba.aliexpresshd
44b114d4-4b8f-45ff-9124-14eb32e5a20d,Ben Gee,https://play-lh.googleusercontent.com/a/ACg8ocKurwSxfhUZ_ECfJTqhkquvwHeoIrvcsV0ma4behGc-=mo,Very good app. Very good prices and shipping times very. However some of the items are not as described and are pure junk. So if you're prepared to lose a few dollars on a simple gamble go for it. Most items are pretty good.,4,1,8.83.4,2023-11-03 20:53:16,,,8.83.4,com.alibaba.aliexpresshd
8463a2b0-732f-4057-8c5d-a1073b883137,Craig Butterworth,https://play-lh.googleusercontent.com/a/ACg8ocJcuILigIWQwqYU3pTTDpMwGJF6sD1spr_VART04eEk=mo,"Low cost and fast shipping to UK. Problem is, the packaging is terrible and probably 65% of what I have bought has arrived damaged. Returns are easy, but who can be bothered with that? They are legit, but I honestly wouldn't recommend, I've given up with them.",2,2,8.83.4,2023-11-08 01:12:46,,,8.83.4,com.alibaba.aliexpresshd
8ecc76a0-7ff1-475f-adc4-9a6e3307e85f,Sharon Allen,https://play-lh.googleusercontent.com/a-/ALV-UjUq6-ve5J1gNRl_SBOfpOPRRpta0juWoccGPy1evYF8oHtc,"I have been shopping with Ali Express for a while now, and all in all, it has been a good experience. The app is very easy to use. Deliveries are usually pretty quick. The longest you will have to wait is around 1 month. It really depends on how quickly the seller sends off the items that you ordered.",5,2,8.83.4,2023-11-09 21:56:14,,,8.83.4,com.alibaba.aliexpresshd
aefafdd3-43aa-40f0-bda2-ac6010fba7a2,Gibrán,https://play-lh.googleusercontent.com/a-/ALV-UjWuQvz0NslBVPJFkLAeK7ajZvZ-ymhAxZ1RGVu4rEG-DAs,"Never before had such a bad experience with an online retailer. After placing my order, they immediately canceled, saying that the item was out of stock. Then held my funds for 20 days. The purchase was expensive and meant to be a present, so this was as inconvenient as it could have been. First and last time placing an order with aliexpress.",1,3,8.83.4,2023-11-12 14:54:05,,,8.83.4,com.alibaba.aliexpresshd
dc2ad913-a518-4f84-80c3-7a0b0a954da5,Anthony Sais,https://play-lh.googleusercontent.com/a/ACg8ocITzxWC1QtoUg1o25jnOAal7Um3jRqNFNQxxWgiihQd=mo,Bait and switch scam. I added a bunch of items to my Cart for 99 cents and when I go to checkout all the items went up in price. I contacted support but they refuse to correct it. Do not give these guys any money or credit card information. UNTRUSTWORTHY,1,4,8.83.4,2023-11-09 00:05:47,,,8.83.4,com.alibaba.aliexpresshd
acba813b-befb-42ea-b69d-04f017547f89,Chris Anderson,https://play-lh.googleusercontent.com/a-/ALV-UjUAoCoh-OiHmLBySofK6dyqXNCjskdUI5_gNVtG3wVevw,"Found what I was looking for. Put them in my cart and purchased. From that point on, tracking the transaction was so non-existant I thought it didn't go through. Almost bought them twice. However, I purchased at the end of October and received them early November. Transaction tracking stated estimated delivery date of early January. No other updates were made until they showed up on my porch. I guess I should just count my blessings.",3,7,8.83.4,2023-11-03 19:27:31,,,8.83.4,com.alibaba.aliexpresshd
2377ef5d-d91b-4f90-bda5-84f799158a06,Francesco Sannicandro,https://play-lh.googleusercontent.com/a-/ALV-UjVAGM96zakg-eb8ZrWMYyjyPYlGOkNO2adWb_R-9EMPzGU,"The worst shop I've ever used in my life! Confusing coupons, coupons that doesn't work or disappear a second later... Coins that aren't really working, spam from seller, spam from app, cheap or bad goods, poor English in the descriptions of the goods, really bad customer service where people can't speak, can't understand what you really need...",1,4,8.83.4,2023-11-13 05:28:11,,,8.83.4,com.alibaba.aliexpresshd
29a45d2d-4f4c-4bbd-82a1-fdfcc00e079a,Kristian Harris,https://play-lh.googleusercontent.com/a-/ALV-UjVbEJN08e9pW-NcC8ymZF4e6vJcqOPJZDjWYXeDoN9y5cbV,"Ordered stuff, got most of it. One item, the seller I'm pretty sure isn't going to honor the sale. Great for low budget Christmas shopping, just make sure that the seller you're buying from has at least a 98%≤ positive feedback before purchasing. For context the seller still has a couple days to send it. I'll update you with a conclusion.",3,0,8.83.4,2023-11-21 12:55:23,,,8.83.4,com.alibaba.aliexpresshd
a0e29983-e0b1-43ed-b0cc-aae1099e4315,Mark F,https://play-lh.googleusercontent.com/a/ACg8ocJSWgi0It66jUgtuaJof-b1GhYNuhG-bQjI-XILszOF=mo,"I have ordered quite a few items with mixed results. Recently I ordered 2 heat pads, more than 2 weeks after I placed the order, the day before delivery was guaranteed, the order was refunded. No money lost but I lost 2 weeks and then had to order elsewhere. Seller did not find out after more than 2 weeks he had no stock? I tried to raise an issue but because it didn't fit any standard complaints it wasn't possible to complain, AliExpress isn't interested! So I will stop using & uninstall App !",1,3,8.83.4,2023-11-06 21:27:29,,,8.83.4,com.alibaba.aliexpresshd
946a8487-fe2a-4681-9614-8feb5cd727d0,Angchi 1990,https://play-lh.googleusercontent.com/a-/ALV-UjVyGCt8JGA8nM9b0GXaAF0YLDUUeGfahvT63fNrCuh2qA,"After a week with this app, i can say it is an awesome app. I ordered some things that came pretty quickly. App is easy to use and also has shipping confirmation, so you'll always know your item will arrive. Although I didn't test the return feature of this app (because items came as described), I would recommend this app to anyone who wants to save a buck or two.",5,1,8.83.4,2023-11-15 08:55:17,,,8.83.4,com.alibaba.aliexpresshd
e2dead10-6e49-4def-9223-bce56246e20d,Aziz Khan,https://play-lh.googleusercontent.com/a/ACg8ocKIPUhhDENkigjgBDkQhSLbDtIIaDKTgrHTJ7OjESRW=mo,"Over all App is Good, Mostly items are cheap in rate but promotion rates are fake, when you go for selection the price will be change. There is no option for get together (1 order which contains from different sellers, delivery upon the seller not on the orders) which is difficult.",3,0,8.83.4,2023-11-16 02:22:39,,,8.83.4,com.alibaba.aliexpresshd
8a748b68-bc0b-4902-8081-7a2c36136a74,Barry Kilner,https://play-lh.googleusercontent.com/a/ACg8ocJ-6I6uf08UAQ2DbQ_G0t8DSMrv_iLWstS5PRg7m9vF=mo,Well I am very impressed with the service from AliExpress. The items were cheaper by far than if I had purchased them from my own country UK. The speed of delivery is fantastic and tracking was updated regularly so I always knew where my parcel was. I will definitely order more items. Many thanks.,5,2,8.83.4,2023-11-03 23:38:04,,,8.83.4,com.alibaba.aliexpresshd
f30b567a-914b-4c7e-9c2c-e7029031971d,Alexander Bilenko,https://play-lh.googleusercontent.com/a-/ALV-UjVYxIu3Z8hX0-etWJvYpq3j02QflpBcESg32HPu4U7ndlY,"New 1-star: 0 customer protection & service. You basically are on your own and any wrong purchase is on you, even if items clearly are advertised falsely to scam the buyer. AliExpress only cares to take its fee and let's sellers do anything as long as they keep selling. Search got to be half fake and very inconvenient, you're shoved items that clearly do not match your search. Old 5-star: Very convenient, lots and lots of products, very cheap prices, have space for little improvement.....",1,18,8.83.4,2023-11-13 08:03:40,,,8.83.4,com.alibaba.aliexpresshd
0c067cc6-e258-44c7-b876-a7b0d5139d7a,Michael Kruze,https://play-lh.googleusercontent.com/a-/ALV-UjWZXBeNtEJ39-dGBj6lL5JBMLLtZXIbHP829y_ZohtCW0sj,"AliExpress has definitely stepped their game up. Ordered some stuff years back, so I was aware of the long shipping times (international shipping) but recently went back on the app and ordered some stuff and Their prices are unbeatable. Their clothes have always been solid and well made but my order shipped to my house in a week and a half, which was insanely good time. You've gained a customer.",5,3,8.83.4,2023-11-08 05:22:02,,,8.83.4,com.alibaba.aliexpresshd
79ca860f-6575-431c-8e4d-00e2abd589e0,S. Zarina,https://play-lh.googleusercontent.com/a/ACg8ocLXZkxAdJWprUDWm_EFxIMnP20fuBpG3l12nnyXjFwb=mo,"Good app. The only issue I face is that it keeps on changing the language, country. I am often locked out of my account and the app never sends verification code to login again. I wish it was more user friendly.",4,0,8.83.4,2023-11-20 16:48:59,,,8.83.4,com.alibaba.aliexpresshd
fad182d5-ea33-40e1-99b2-8e57b027daa5,Robert Bartz,https://play-lh.googleusercontent.com/a/ACg8ocKNADLcItAN5xYVs8de6DBvVS1scTZCS1tnHadHidFG=mo,"Some great deals, but some total rip-offs. You always have to compare with other vendors. Sorting/filtering is pretty bad, likely on purpose to show you something else you might end up buying.",4,0,8.83.4,2023-11-19 01:06:59,,,8.83.4,com.alibaba.aliexpresshd
00cf9953-34cb-4c40-94a4-c7f46c33053d,Amine Boukabache,https://play-lh.googleusercontent.com/a-/ALV-UjVVb59M-gHiMrc4hwLCFFVtEZeNi_zefXAXTOFvcRg4CsQ,"I bought a phone screen as original, and after 03 days of installing it, it completely stopped working to the point that I could not restart the phone. It turned out to be fraudulent, and this is according to the testimony of a phone repair professional. I opened a dispute, but unfortunately they gave the right to the cheating seller, and I did not get my right back.",1,1,8.83.4,2023-11-16 00:47:00,,,8.83.4,com.alibaba.aliexpresshd
88688e08-9e90-4ef6-a099-6b137f295711,Samara Flaro,https://play-lh.googleusercontent.com/a-/ALV-UjUmbbKpe4lZulCApK5LkJWGNx-pUMHdOVxaCQzzoK4RzkI,Love this app so much! Everyday you can get great stuff thar they offer their shoppers for a 1.99 USA dollars. As long as you check out the things you picked. First time is only 3 items allowed then you can get up to 10 items the next time for these low prices. They have different fun games also you can play to earn coins towards your purchases! Overall I am very satisfied with this app! Thank you so much AliExpress! Your changing lives by helping us to afford the things we need these days,5,3,8.83.4,2023-11-08 06:13:12,,,8.83.4,com.alibaba.aliexpresshd
1a7904a7-fb84-4b5f-a773-26e619595027,Sal Leotta,https://play-lh.googleusercontent.com/a/ACg8ocINP-3dqZtf5X60VU07RgH24BGsgJZGp1L8CMkbCFWE=mo,"The app is too busy, and the search returns many unwanted items. Sorting the selected items is difficult, as is finding detailed description. Adding to the cart is difficult, too, as the area is partially covered.",3,0,8.83.4,2023-11-17 22:47:20,,,8.83.4,com.alibaba.aliexpresshd
26e80822-5f7c-4015-9b29-a9c679272832,Shivakanth Sk,https://play-lh.googleusercontent.com/a-/ALV-UjXGfrHb00edyswEwU9TxYd1TcW0CbLRX9yG0XdCtVcAPA,"I recently ordered 5 items from AliExpress and I was very impressed with the entire experience. The items arrived quickly and safely, and they were exactly as described. I would definitely recommend AliExpress to anyone looking for a great deal on quality products. Thank you so much, AliExpress team!""",4,0,8.83.4,2023-11-21 22:00:20,,,8.83.4,com.alibaba.aliexpresshd
768263cc-324b-4307-b0fc-fd1eb12b1d8b,Wholeangelada,https://play-lh.googleusercontent.com/a-/ALV-UjVPHIUongN5gGkUgZWKCDSP_5xt-jyE4kwbHMyb1rfOLeUS,"This used to be a great app. Until the update 2 days ago! It's absolutely awful and I think I might cancel my subscription. If you move your phone while working on a project it changes orientation, and when flipped back it goes to the first page in the group. Super annoying. And when you click on things to edit, you can't scroll down to use all the options. Very frustrating to try to find work arounds for these new glitches. Please update again to fix these horrible, time consuming problems!",1,2958,2.233.0,2023-09-24 11:25:47,"Hi Wholeangelada, thanks for reaching out and for using Canva, we're sorry to know you're experiencing errors and glitches while using the app. Please try to close apps that are not being used and then restart the app. If the error persists, let us know at canva.me/android with a screenshot so that we can assist you further. Kind regards. -Sheryl",2023-09-25 22:55:01,2.233.0,com.canva.editor
45ea545e-aead-4603-bbcb-74fde323eb27,Jade R,https://play-lh.googleusercontent.com/a-/ALV-UjXF_LbT7J8GiuC0yn3PdeDtW4NdpJnSWqUFhWFAZSnFuhc,"Definitely meant for making only small edits, but it's still possible to design something from scratch if you're willing to. I find myself going back and forth between the app and the program because of some minor things (PNGs don't show up, the dimensions were somehow wrong when I printed a design, I couldn't copy and paste designs, etc.) . Despite those things, it's still amazing what we're able to do for free! I recommend the app if you actually use Canva a lot. :)",3,1347,2.231.0,2023-09-14 05:35:48,"Hi Jade, thanks for the feedback and for using Canva. We're sorry for the inconvenience you are encountering with the app. We would like to help you resolve this, kindly send us a complete detail through canva.me/android. Please visit support.canva.com for a quick app guide. Thanks for your patience. - Lily",2023-09-15 18:55:22,2.231.0,com.canva.editor
ca6db169-f686-4686-9917-d1dace97b040,Chris LaFave,https://play-lh.googleusercontent.com/a-/ALV-UjUnw_nGupm1cDy_gxSKoew1xNqz0wlTxeEyvBMh917mIQA,"I love this app! Everything in it is intuitive! I wanted to use two photos, crop them, combine them, and crop the result. I did it all with no instructions, no looking through menus, and on the first try, because it's that intuitive and well-built. This is my new go-to image editor on my phone.",5,44,2.236.0,2023-11-02 05:51:13,,,2.236.0,com.canva.editor
bc7b2535-f882-4266-893e-b7ea48f3dab9,Shelley Towe,https://play-lh.googleusercontent.com/a-/ALV-UjXvH6UccuiEq9jSlfOVeClktyyIrUS0k6Ed2bmHqcCLneA,"Great for everything you want to get down. This app covers it all, great mockup, diy, and logo designer, Photo it has it all. The AI isnt as powerful as some I have seen. But, it still gets the job down. Although, I do tend to like all the great features it is a little pricey. Only because its not something I use everyday and with the cost of all my other apps... It does seem to add up. But still a great app, I love it and is all worth all the price! Thank you.",5,22,2.235.0,2023-10-22 02:05:36,,,2.235.0,com.canva.editor
1d9fc339-ded0-4dae-abc9-8f23f737c73d,Danielle B,https://play-lh.googleusercontent.com/a-/ALV-UjVeUDKqTQ1D16_6Wibj4agoiNCBfmQqflUhBuXHZjnoeqTn,"Overall, great. The ""app"" section to use photos professionally is pretty dope. Still working out the bugs, but it's been an easier experience. Don't change. Now what bugs me the most & wastes my time is trying to just create our size cards & order that size. I want cards that are 3x4 in cards. It won't let you decide when getting ready to order prints. It's HAS to be a certain small/normal ""business."" Well, I need bigger & there's no way around it so now I have to order elsewhere.",3,466,2.233.0,2023-09-29 07:21:03,"Hi Danielle, thanks for the feedback and for using Canva. We're sorry for the inconvenience you've experienced with your print order. We'll make sure to pass this on to our team for improvements. You may also send us the details here: https://bit.ly/3F9kLS4 or to canva.me/android so we can check and further assist you. Best regards. - Lily",2023-09-30 21:31:44,2.233.0,com.canva.editor
f53f3230-6c58-472b-89ec-c8d71bc159b3,Cassie George,https://play-lh.googleusercontent.com/a/ACg8ocJKkxd0eXa85Puy3hHKR9uZf4ndyN5NAosuPezqX3rP=mo,"Canva used to be absolutely amazing, and it's still the best thing out there if you're not great with photoshop or Adobe products. but recently things have changed. there are new features, which is amazing, but also I see where everything is starting to cost more. In a matter of time the business people involved find a way to charge for everything and raise prices, just like Netflix. Still a great product, paid or free version, but it's not what it used to be.",3,216,2.233.0,2023-10-14 05:22:53,"Hi Cassie, thanks for your feedback and for using Canva. The app is free to install but when you use premium elements in your design, you will be asked to pay. Please update your app to get its features. For further concerns, reach us at canva.me/android. Regards. - Jane",2023-10-15 19:47:16,2.233.0,com.canva.editor
19f71b97-0cb5-45b6-8ad3-699349cddf20,Alex Schlecht,https://play-lh.googleusercontent.com/a-/ALV-UjWPJvztJHBPkHuCzXk_4YY_NKIZ0irBKO1VGs3igWvfREBo,"It worked well at first but now using any of the photo editor ""fx"" is a nightmare. It won't save at all. Not on my phone app, the website (mobile and desktop) , or the windows app. So you take the time to carve out one object perfectly from everything else... Even manually click save and as soon as it's done.. Reverts right back. There are a ton of steps in the self help section to try to fix this yourself, I did all of them and no options for human help anywhere. Oh and I'm a pro subscriber.",2,188,2.233.0,2023-09-24 06:55:15,"Hi Alex, thanks for your feedback and for using Canva. We're sorry to hear that your experience with the app is not what you expected with regards to saving. Kindly check this link: https://bit.ly/3gN0xSY. If the error persists, let us know at canva.me/android so we can further assist you. Keep an eye on our updates. Regards. - Jane",2023-09-25 23:26:53,2.233.0,com.canva.editor
bf3eab63-0675-43a9-b8ee-476ff48828af,Nap Diva,https://play-lh.googleusercontent.com/a-/ALV-UjXo79f89AX0m_f_IudN364clplfiboBXn2tUbVZO0XB1nZ4,"Perfect for creators who need an easy, efficient way to create content for social media, work, or fun. I love making unique videos and adding sound and art to my writing! The subscription is worth the money! One downside, the app sucks on my phone. It's not set up right in this way. It's better to create in a browser or tablet. Only re-adjust things in the app!",4,267,2.231.0,2023-09-14 04:42:41,"Hi Nap, thanks for the feedback and for using Canva. We understand that this app may be challenging for you. Check this link: https://bit.ly/3cXqShj or visit support.canva.com for a quick app guide. For concerns, reach us at canva.me/android. Keep your app updated to get its full features. Regards. - Lily",2023-09-15 19:55:24,2.231.0,com.canva.editor
92d8e755-dff1-4b9c-8c8a-896cfe446e86,Krush3mall,https://play-lh.googleusercontent.com/a/ACg8ocItLbUA9oPpmQusIFBLfqmirHKg_af3OEZjN84A6VTO=mo,"I actually really love the app, use it daily as a content manager and suggest it to everyone I know. It's super thought out and has a gazillion features, a lot of which I haven't even gotten into yet but I'm excited to.. my #1 issue I'm having right now that just brought this down to 4 stars is that the timing option for adjusting text and when it comes in my videos seems to have disappeared. Not sure what happened but all my text boxes start at the beginning of my video and I have no control",4,2238,2.220.0,2023-06-28 05:13:35,"Hello Krush3mall, thank you for your feedback and for using Canva. We're sorry to hear that you have troubles editing your designs. Please refer to these links for more info: https://bit.ly/2Ra8Dwt and https://bit.ly/3Tiou7a. Keep an eye on updates to optimize your app. If you still have concerns, reach us at canva.me/android. Many thanks. - Cynch",2023-06-29 08:24:46,2.220.0,com.canva.editor
f401ed3a-56d1-47a4-ab87-8e451c1d031f,Caroline Shepherd,https://play-lh.googleusercontent.com/a-/ALV-UjXacHKwgw0FZSmIcbbUv2LuP-wysrZDPjUVyCRvlPttxYA,"I love the app, lots to choose from and so much fun editing my videos. However, the app is constatly crashing, it takes me several tries just to edit a 10 minute video. I can handle the slowness, but would really like to work more than a few minutes before the next crash and reload (and occasionally start overs).",2,62,2.223.0,2023-07-17 06:56:03,"Hi Caroline, thanks for reaching out and for using Canva. We're sorry to know your app loads slower and keeps crashing when editing your designs. Please close apps that are not being used and then restart the app. Also, try updating your app and see how it goes. If error persist, let us know at canva.me/android. Kind regards. -Sheryl",2023-07-18 22:01:59,2.223.0,com.canva.editor
b64986b9-cf24-451f-8d2e-d69275490805,Mithrhan,https://play-lh.googleusercontent.com/a-/ALV-UjUaSChjSouRFlMvGjStExt51IJ9gAJjL6sEtQrQtgduUb0,"It's got a lot of options, but it's also full of bugs. I'd love it if the bugs got fixed and if y'all added a feature to toggle showing only free user options. I hate having to scroll through a vast sea of premium stuff just to find one free item. Let users sort to show only free options. The app is NOT worth paying for. It's also hard to learn to use. Very much user unfriendly. EDIT: read the reply. Clearly they didn't read my comment cuz that's not what I said",3,1411,2.228.0,2023-08-24 10:29:24,"Hi Mithrhan, thanks for reaching out to Canva. We're sorry for the inconvenience. Kindly check this link for applying and removing filters: https://bit.ly/3HCdCND. Please visit support.canva.com or check this video: https://bit.ly/3cXqShj to explore the app's features. For concerns, reach us at canva.me/android. Regards. - Lily",2023-09-03 17:13:40,2.228.0,com.canva.editor
ec2c4097-90f7-4503-be54-5c396221852e,Ashleigh Jones,https://play-lh.googleusercontent.com/a-/ALV-UjXdHFGWVMcfpHgMyfHktlwQsKcvy-gNN4TDUlESVlVMyLqV,"Ok, the mobile app is decent, but it's more difficult to use a snap grid in the app rather than on a laptop or PC. Also, there's a fifty fifty chance that that your phone will crash if you enter too many commands (too many design elements or effects) or if you try to download a large file with lots of graphics. Other than that, Canva is a great graphic design app :) 6/4/23: Canva, I've been using the app for two years. I'm not struggling, it's just glitchy.",4,86,2.217.0,2023-06-05 02:36:52,"Hi Ashleigh, thanks for reaching out and for using Canva, we're sorry to know your app keeps glitching and crashing. Please try closing apps that are not being used and then restart the app. If error persist, let us know at canva.me/android with a screenshot so that we can assist you further. Kind regards. -Sheryl",2023-06-07 05:32:49,2.217.0,com.canva.editor
8919d3a2-034f-4f5f-8a28-1ae695c87c4f,Cyndi Soto,https://play-lh.googleusercontent.com/a-/ALV-UjVB8o1UFh0DkTxa1MkOuJl_2Sivr_HfHy7zpBQcljCje2Uu,"The tools are great. However, the app loads so slow that it takes multiple tries just to open it. This includes using data from my personal phone, my work laptop from home or my work computer on ethernet. Then when you finally complete a project, it times out continuously making it very difficult, even with the Pro membership.",1,35,2.220.0,2023-07-07 00:02:56,"Hi Cyndi, thanks for the feedback and for using Canva. We're sorry your app loads slower than what you expected. Try to close unused apps to free up space then restart the app. We also recommend to please update your app and see how it goes. If this doesn't help, reach us at canva.me/android. Thanks for your patience. - Lily",2023-07-07 20:52:27,2.220.0,com.canva.editor
836ef0cf-310d-4c13-bb95-53b706cb3041,C. Green,https://play-lh.googleusercontent.com/a-/ALV-UjUaesYKZWyxiQOPxaaEaB2438SYvlfBL8-AFxAB17zO,"Good but far from great , good for simple text and image base designs. I find that the video creation / editing tools lacking and often broken. There always seems to be different incidences of my designs. Whether I'm login from mobile or web. Video playback is often broken on the web editor. Each time I try to download video project they never seem download. When they do it's a series of static images / stills or there's some weird artifacts present that are not in the video.",2,493,2.222.0,2023-07-06 15:01:24,"Hello C. Green, thanks for the feedback and for using Canva. We're sorry that your downloaded video/designs is not what you expected. Kindly check this link for more info: https://bit.ly/3EVKKip. Don't forget to check on our updates to keep your app optimized. If error persists, reach us at canva.me/android. Thanks for your patience. - Lily",2023-07-08 17:39:24,2.222.0,com.canva.editor
e12a36ee-dda6-452d-adc7-2492f14fa634,Becky Petrey,https://play-lh.googleusercontent.com/a/ACg8ocJ36bUjj6x38hP6xqTwNOKDTZb7B3OGlbDRsFxRwHOS=mo,"I've used this product every day for months, and loved it until recently. I paid for the Pro Edition. I began having issues with editing tools and received an error message that these tools were available to Pro subscribers only. After countless emails back and forth, my issue still have not been corrected. Customer support is useless, and can't seem to be bothered. As soon as I find another app I like, I am canceling my membership. I can not in good faith recommend this product.",1,93,2.217.0,2023-06-08 07:56:16,"Hello Becky, thanks for your feedback and using Canva. We're sorry to hear that you have subscription issues. Since your subscription is tied with your device store, we recommend reaching out to them for subscription, billing and refund/dispute concerns. If you need more help with this, please reach us at canva.me/android. Regards. - Jane",2023-06-09 18:18:26,2.217.0,com.canva.editor
8add3b37-fa12-40c3-a1ce-59c50ba717a7,Justin Heriot,https://play-lh.googleusercontent.com/a-/ALV-UjWd9I300W5dSRjt5OOQ4Bel1SBzqpJbe7irvc85J7eDvtQ,"Great so far! Took a minute to figure out how to navigate, but once I Figured where to click, I was editing my videos with ease, and actually very impressed that it does not seem to lag my computer. I wish I could save things when offline, as I walked away from the wifi and then my laptop died and I lost the work, but maybe one can do that I just didn't figure out how? I am very impressed with this video editor and I'm glad I found it. I don't think I'll be needing another one.",5,88,2.226.0,2023-08-15 13:53:55,,,2.226.0,com.canva.editor
794002b8-b773-4e11-a32d-019e9715f76a,Launceston,https://play-lh.googleusercontent.com/a-/ALV-UjVCFHc_0LFVkRC4SD6PoxBQlXWwcIPnWkaWmKtkJVapCQ,"Hi Canva team, I'm really frustrated with the recent performance of the app. For the past six months, it's been freezing, lagging, and not loading properly all the time. I have been a paying Canva Pro user for over a year. I've tried all the troubleshooting steps on your website, but nothing has worked. I'm unable to complete my projects efficiently when the app is constantly freezing and lagging. I love Canva, and I want to keep using it, but I can't until the performance issues are resolved",1,636,2.236.0,2023-11-01 14:07:37,"Hi Launceston, thanks for reaching out to Canva. We're sorry to hear that your app freezes. Please refer to this link: https://bit.ly/3hKMPF8. If it persists, reach us at canva.me/android for further assistance. We recommend you update your app to get new features. Regards. - Jane",2023-11-03 22:25:34,2.236.0,com.canva.editor
54e3e6eb-152b-4e40-ba7c-83b83f507cf9,Zia Buksh,https://play-lh.googleusercontent.com/a/ACg8ocJGPvx08Fb2cSO0kGQl470prvC_H5R9PTN5nLDer0MR=mo,It's so fun and easy to use Canva. It's been really useful in helping me with my work and personal projects so far. I've seen that the desktop version allows users to filter the elements by choosing Pro elements and free ones. Would be really useful if we could get that in. Otherwise it's overall an awesome app. 👌,4,37,2.237.0,2023-11-02 18:36:32,"Hi Zia, thanks for the feedback and for using Canva. Appreciate for letting us know what you think of the app. We're still working on adding new features that will improve your design experience. Free elements have no coin icon on the thumbnail. Keep an eye on our updates to enjoy its full features. For concerns, reach us at canva.me/android. -Lily",2023-11-03 17:56:13,2.237.0,com.canva.editor
ca07c345-57b7-4608-be33-1c16102aff46,Abiv Celestial,https://play-lh.googleusercontent.com/a-/ALV-UjUjlV3I_RYMADJkVq_l-lX0XlfItXDaOUyODMxFL9V9mAFO,"The app has been great for me, especially as a student. Canva Pro is worth it as well, got a lot more variety of graphics to use etc. But lately, both the desktop and mobile version has been EXTREMELY sluggish and buggy. I can't load Canva well, even after I refresh the app several times. Additionally, there are times the app would not load in graphics and the main screen after using it over a period of time. It's been really frustrating especially when I have to use Canva a lot at these times.",3,1794,2.234.0,2023-10-16 21:42:42,"Hi Abiv, thanks for your feedback and for using Canva. Sorry to hear that the app loads slower than you expected. Try closing some apps that are not being used. Restart the app, If this doesn't help, send us the full details of your concern at canva.me/android. - Dan",2023-10-18 10:29:51,2.234.0,com.canva.editor
597bdd6f-ca95-4d37-8765-3dae04df7a97,Adrianna Bridge,https://play-lh.googleusercontent.com/a-/ALV-UjVdG-59qED28M0EXgHahEW4zBUPTK-5m5BDxWqfD0txBxY,"One of the best and easy to use design platforms I've come across. I've been using the website since the beginning and the amount of growth they've done has been great--they listen to users and make the changes that are suggested, so it's only gotten better. Not all features from the website are on the app, so I'll start ideas here then finish on the site sometimes, but even so there's so much you can do! Definitely recommend for everyone",5,18,2.238.0,2023-11-17 17:06:11,,,2.238.0,com.canva.editor
